"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MF","GO:0035173","histone kinase activity","2/71","16/18410",0.00169929191562024,0.0177211871200396,0.0141820603484095,"AURKA/CDK1",2
"MF","GO:0106310","protein serine kinase activity","6/71","360/18410",0.00263828352368011,0.0256792929638197,0.0205508400791924,"AURKA/BUB1/CDK1/NEK2/PLK1/TTK",6
"MF","GO:0017116","single-stranded DNA helicase activity","2/71","23/18410",0.0035207598817993,0.0321269339214186,0.0257108122947186,"PIF1/RFC4",2
"MF","GO:0070840","dynein complex binding","2/71","24/18410",0.00383128640733137,0.0329039891453164,0.0263326805705128,"CENPF/GPSM2",2
"MF","GO:0005096","GTPase activator activity","5/71","274/18410",0.00411991913012385,0.0334171218332268,0.0267433347043127,"ARHGAP11A/DEPDC1/DEPDC1B/ECT2/RACGAP1",5
"MF","GO:0004674","protein serine/threonine kinase activity","6/71","430/18410",0.00625242847882675,0.0462118261984731,0.0369827880896216,"AURKA/BUB1/CDK1/NEK2/PLK1/TTK",6
"MF","GO:0050699","WW domain binding","2/71","32/18410",0.00674971269513846,0.0462118261984731,0.0369827880896216,"CDC25C/KIF20B",2
"MF","GO:0008094","ATP-dependent activity, acting on DNA","3/71","103/18410",0.00738078657096656,0.0462118261984731,0.0369827880896216,"PIF1/RFC4/TOP2A",3
"MF","GO:0004712","protein serine/threonine/tyrosine kinase activity","6/71","446/18410",0.00742975599982958,0.0462118261984731,0.0369827880896216,"AURKA/BUB1/CDK1/NEK2/PLK1/TTK",6
"MF","GO:0030295","protein kinase activator activity","3/71","104/18410",0.00757927506099201,0.0462118261984731,0.0369827880896216,"CCNB1/CKS1B/TPX2",3
"MF","GO:0030332","cyclin binding","2/71","34/18410",0.00759646458057093,0.0462118261984731,0.0369827880896216,"CDK1/NDC80",2
